region,selectivity,method,grp,metric,value
Generation,60,cuckoo,FLOPS_AVX,INSTR_RETIRED_ANY,1464911178.21782
Generation,70,cuckoo,FLOPS_AVX,INSTR_RETIRED_ANY,1460367069.30693
Generation,80,cuckoo,FLOPS_AVX,INSTR_RETIRED_ANY,1453966287.12871
Generation,90,cuckoo,FLOPS_AVX,INSTR_RETIRED_ANY,1429735207.92079
Generation,10,cuckoo,FLOPS_AVX,PackedDPMFLOP/s,1.49074554455446e-07
Generation,20,cuckoo,FLOPS_AVX,PackedDPMFLOP/s,0
Generation,30,cuckoo,FLOPS_AVX,PackedDPMFLOP/s,0
Generation,40,cuckoo,FLOPS_AVX,PackedDPMFLOP/s,0
Generation,50,cuckoo,FLOPS_AVX,PackedDPMFLOP/s,0
Generation,60,cuckoo,FLOPS_AVX,PackedDPMFLOP/s,0
Generation,70,cuckoo,FLOPS_AVX,PackedDPMFLOP/s,2.61341881188119e-07
Generation,80,cuckoo,FLOPS_AVX,PackedDPMFLOP/s,2.64591782178218e-07
Generation,90,cuckoo,FLOPS_AVX,PackedDPMFLOP/s,1.40109207920792e-07
Generation,10,cuckoo,FLOPS_AVX,PackedSPMFLOP/s,0.00196732673267327
Generation,20,cuckoo,FLOPS_AVX,PackedSPMFLOP/s,0
Generation,30,cuckoo,FLOPS_AVX,PackedSPMFLOP/s,0
Generation,40,cuckoo,FLOPS_AVX,PackedSPMFLOP/s,0
Generation,50,cuckoo,FLOPS_AVX,PackedSPMFLOP/s,0
Generation,60,cuckoo,FLOPS_AVX,PackedSPMFLOP/s,0
Generation,70,cuckoo,FLOPS_AVX,PackedSPMFLOP/s,0
Generation,80,cuckoo,FLOPS_AVX,PackedSPMFLOP/s,0
Generation,90,cuckoo,FLOPS_AVX,PackedSPMFLOP/s,0.00143960396039604
Generation,10,cuckoo,FLOPS_AVX,RDTSCRuntime[s],0.324380653465346
Generation,20,cuckoo,FLOPS_AVX,RDTSCRuntime[s],0.211794574257426
Generation,30,cuckoo,FLOPS_AVX,RDTSCRuntime[s],0.209361089108911
Generation,40,cuckoo,FLOPS_AVX,RDTSCRuntime[s],0.208341584158416
Generation,50,cuckoo,FLOPS_AVX,RDTSCRuntime[s],0.208401514851485
Generation,60,cuckoo,FLOPS_AVX,RDTSCRuntime[s],0.206032594059406
Generation,70,cuckoo,FLOPS_AVX,RDTSCRuntime[s],0.302763811881188
Generation,80,cuckoo,FLOPS_AVX,RDTSCRuntime[s],0.290338643564357
Generation,90,cuckoo,FLOPS_AVX,RDTSCRuntime[s],0.274760603960396
Generation,10,cuckoo,FLOPS_AVX,Runtime(RDTSC)[s],0.324379207920792
Generation,20,cuckoo,FLOPS_AVX,Runtime(RDTSC)[s],0.211792079207921
Generation,30,cuckoo,FLOPS_AVX,Runtime(RDTSC)[s],0.209364356435644
Generation,40,cuckoo,FLOPS_AVX,Runtime(RDTSC)[s],0.208335643564357
Generation,50,cuckoo,FLOPS_AVX,Runtime(RDTSC)[s],0.208409900990099
Generation,60,cuckoo,FLOPS_AVX,Runtime(RDTSC)[s],0.206028712871287
Generation,70,cuckoo,FLOPS_AVX,Runtime(RDTSC)[s],0.302767326732673
Generation,80,cuckoo,FLOPS_AVX,Runtime(RDTSC)[s],0.290337623762376
Generation,90,cuckoo,FLOPS_AVX,Runtime(RDTSC)[s],0.274760396039604
Generation,10,cuckoo,FLOPS_AVX,Runtimeunhalted[s],0.300884158415842
Generation,20,cuckoo,FLOPS_AVX,Runtimeunhalted[s],0.233843564356436
Generation,30,cuckoo,FLOPS_AVX,Runtimeunhalted[s],0.231021782178218
Generation,40,cuckoo,FLOPS_AVX,Runtimeunhalted[s],0.229909900990099
Generation,50,cuckoo,FLOPS_AVX,Runtimeunhalted[s],0.229028712871287
Generation,60,cuckoo,FLOPS_AVX,Runtimeunhalted[s],0.227017821782178
Generation,70,cuckoo,FLOPS_AVX,Runtimeunhalted[s],0.283134653465347
Generation,80,cuckoo,FLOPS_AVX,Runtimeunhalted[s],0.273628712871287
Generation,90,cuckoo,FLOPS_AVX,Runtimeunhalted[s],0.260738613861386
Generation,10,cuckoo,L2,Clock[MHz],2637.51551584158
Generation,20,cuckoo,L2,Clock[MHz],2929.66343069307
Generation,30,cuckoo,L2,Clock[MHz],2872.31725643564
Generation,40,cuckoo,L2,Clock[MHz],2875.19035148515
Generation,50,cuckoo,L2,Clock[MHz],2872.97317425742
Generation,60,cuckoo,L2,Clock[MHz],2868.20696831683
Generation,70,cuckoo,L2,Clock[MHz],2461.92618415842
Generation,80,cuckoo,L2,Clock[MHz],2469.04576336634
Generation,90,cuckoo,L2,Clock[MHz],2465.04269405941
Generation,10,cuckoo,L2,CPI,0.511877227722772
Generation,20,cuckoo,L2,CPI,0.414972277227723
Generation,30,cuckoo,L2,CPI,0.409655445544555
Generation,40,cuckoo,L2,CPI,0.405280198019802
Generation,50,cuckoo,L2,CPI,0.402955445544555
Generation,60,cuckoo,L2,CPI,0.402076237623762
Generation,70,cuckoo,L2,CPI,0.473333663366337
Generation,80,cuckoo,L2,CPI,0.486031683168317
Generation,90,cuckoo,L2,CPI,0.471670297029703
Generation,10,cuckoo,L2,CPU_CLK_UNHALTED_CORE,760212132.673267
Generation,20,cuckoo,L2,CPU_CLK_UNHALTED_CORE,613444508.910891
Generation,30,cuckoo,L2,CPU_CLK_UNHALTED_CORE,604422704.950495
Generation,40,cuckoo,L2,CPU_CLK_UNHALTED_CORE,595193976.237624
Generation,50,cuckoo,L2,CPU_CLK_UNHALTED_CORE,591404698.019802
Generation,60,cuckoo,L2,CPU_CLK_UNHALTED_CORE,589151871.287129
Generation,70,cuckoo,L2,CPU_CLK_UNHALTED_CORE,691048765.346535
Generation,80,cuckoo,L2,CPU_CLK_UNHALTED_CORE,707071265.346535
Generation,90,cuckoo,L2,CPU_CLK_UNHALTED_CORE,675630249.504951
Generation,10,cuckoo,L2,CPU_CLK_UNHALTED_REF,751355467.326733
Generation,20,cuckoo,L2,CPU_CLK_UNHALTED_REF,542763561.386139
Generation,30,cuckoo,L2,CPU_CLK_UNHALTED_REF,545413907.920792
Generation,40,cuckoo,L2,CPU_CLK_UNHALTED_REF,536585196.039604
Generation,50,cuckoo,L2,CPU_CLK_UNHALTED_REF,533570229.70297
Generation,60,cuckoo,L2,CPU_CLK_UNHALTED_REF,532426813.861386
Generation,70,cuckoo,L2,CPU_CLK_UNHALTED_REF,727824490.09901
Generation,80,cuckoo,L2,CPU_CLK_UNHALTED_REF,742549013.861386
Generation,90,cuckoo,L2,CPU_CLK_UNHALTED_REF,710627447.524752
Generation,10,cuckoo,L2,ICACHE_64B_IFTAG_MISS,71379.396039604
Generation,20,cuckoo,L2,ICACHE_64B_IFTAG_MISS,9817.06930693069
Generation,30,cuckoo,L2,ICACHE_64B_IFTAG_MISS,4239.65346534654
Generation,40,cuckoo,L2,ICACHE_64B_IFTAG_MISS,4172.32673267327
Generation,50,cuckoo,L2,ICACHE_64B_IFTAG_MISS,5913.93069306931
Generation,60,cuckoo,L2,ICACHE_64B_IFTAG_MISS,4234.77227722772
Generation,70,cuckoo,L2,ICACHE_64B_IFTAG_MISS,51928.3366336634
Generation,80,cuckoo,L2,ICACHE_64B_IFTAG_MISS,48895.7722772277
Generation,90,cuckoo,L2,ICACHE_64B_IFTAG_MISS,45147.1485148515
Generation,10,cuckoo,L2,INSTR_RETIRED_ANY,1484405613.86139
Generation,20,cuckoo,L2,INSTR_RETIRED_ANY,1478194405.94059
Generation,30,cuckoo,L2,INSTR_RETIRED_ANY,1475411099.0099
Generation,40,cuckoo,L2,INSTR_RETIRED_ANY,1468461336.63366
Generation,50,cuckoo,L2,INSTR_RETIRED_ANY,1467564019.80198
Generation,60,cuckoo,L2,INSTR_RETIRED_ANY,1465148435.64356
Generation,70,cuckoo,L2,INSTR_RETIRED_ANY,1459871049.50495
Generation,80,cuckoo,L2,INSTR_RETIRED_ANY,1454633158.41584
Generation,90,cuckoo,L2,INSTR_RETIRED_ANY,1432404742.57426
Generation,10,cuckoo,L2,L1D_M_EVICT,207587.98019802
Generation,20,cuckoo,L2,L1D_M_EVICT,131045.386138614
Generation,30,cuckoo,L2,L1D_M_EVICT,110184.811881188
Generation,40,cuckoo,L2,L1D_M_EVICT,94650.396039604
Generation,50,cuckoo,L2,L1D_M_EVICT,79265.9504950495
Generation,60,cuckoo,L2,L1D_M_EVICT,64239.0198019802
Generation,70,cuckoo,L2,L1D_M_EVICT,93340.8316831683
Generation,80,cuckoo,L2,L1D_M_EVICT,84336.1386138614
Generation,90,cuckoo,L2,L1D_M_EVICT,64677.396039604
Generation,10,cuckoo,L2,L1D_REPLACEMENT,2130917.98019802
Generation,20,cuckoo,L2,L1D_REPLACEMENT,2005952.51485149
Generation,30,cuckoo,L2,L1D_REPLACEMENT,1955249.30693069
Generation,40,cuckoo,L2,L1D_REPLACEMENT,1903434.35643564
Generation,50,cuckoo,L2,L1D_REPLACEMENT,1854830.30693069
Generation,60,cuckoo,L2,L1D_REPLACEMENT,1804768.9009901
Generation,70,cuckoo,L2,L1D_REPLACEMENT,1795246.15841584
Generation,80,cuckoo,L2,L1D_REPLACEMENT,1748721.49504951
Generation,90,cuckoo,L2,L1D_REPLACEMENT,1675548.01980198
Generation,10,cuckoo,L2,L2bandwidth[MBytes/s],541.269028712871
Generation,20,cuckoo,L2,L2bandwidth[MBytes/s],651.779110891089
Generation,30,cuckoo,L2,L2bandwidth[MBytes/s],628.079934653465
Generation,40,cuckoo,L2,L2bandwidth[MBytes/s],617.36614950495
Generation,50,cuckoo,L2,L2bandwidth[MBytes/s],601.21800990099
Generation,60,cuckoo,L2,L2bandwidth[MBytes/s],581.703079207921
Generation,70,cuckoo,L2,L2bandwidth[MBytes/s],440.491111881188
Generation,80,cuckoo,L2,L2bandwidth[MBytes/s],420.043698019802
Generation,90,cuckoo,L2,L2bandwidth[MBytes/s],416.155332673267
Generation,10,cuckoo,L2,L2datavolume[GBytes],0.154234653465346
Generation,20,cuckoo,L2,L2datavolume[GBytes],0.13739603960396
Generation,30,cuckoo,L2,L2datavolume[GBytes],0.132458415841584
Generation,40,cuckoo,L2,L2datavolume[GBytes],0.128146534653465
Generation,50,cuckoo,L2,L2datavolume[GBytes],0.124162376237624
Generation,60,cuckoo,L2,L2datavolume[GBytes],0.119887128712871
Generation,70,cuckoo,L2,L2datavolume[GBytes],0.12419801980198
Generation,80,cuckoo,L2,L2datavolume[GBytes],0.120442574257426
Generation,90,cuckoo,L2,L2datavolume[GBytes],0.114266336633663
Generation,10,cuckoo,L2,L2Devictbandwidth[MBytes/s],44.5439861386139
Generation,20,cuckoo,L2,L2Devictbandwidth[MBytes/s],39.7823178217822
Generation,30,cuckoo,L2,L2Devictbandwidth[MBytes/s],33.4373891089109
Generation,40,cuckoo,L2,L2Devictbandwidth[MBytes/s],29.1820930693069
Generation,50,cuckoo,L2,L2Devictbandwidth[MBytes/s],24.5634861386139
Generation,60,cuckoo,L2,L2Devictbandwidth[MBytes/s],19.9471217821782
Generation,70,cuckoo,L2,L2Devictbandwidth[MBytes/s],21.1542148514851
Generation,80,cuckoo,L2,L2Devictbandwidth[MBytes/s],18.6802861386139
Generation,90,cuckoo,L2,L2Devictbandwidth[MBytes/s],15.0337376237624
Generation,10,cuckoo,L2,L2Devictdatavolume[GBytes],0.0132881188118812
Generation,20,cuckoo,L2,L2Devictdatavolume[GBytes],0.00838415841584157
Generation,30,cuckoo,L2,L2Devictdatavolume[GBytes],0.00704356435643565
Generation,40,cuckoo,L2,L2Devictdatavolume[GBytes],0.00605049504950495
Generation,50,cuckoo,L2,L2Devictdatavolume[GBytes],0.00506534653465346
Generation,60,cuckoo,L2,L2Devictdatavolume[GBytes],0.00411782178217822
Generation,70,cuckoo,L2,L2Devictdatavolume[GBytes],0.00597425742574258
Generation,80,cuckoo,L2,L2Devictdatavolume[GBytes],0.0053950495049505
Generation,90,cuckoo,L2,L2Devictdatavolume[GBytes],0.00413366336633663
Generation,10,cuckoo,L2,L2Dloadbandwidth[MBytes/s],482.902748514851
Generation,20,cuckoo,L2,L2Dloadbandwidth[MBytes/s],609.014078217822
Generation,30,cuckoo,L2,L2Dloadbandwidth[MBytes/s],593.357677227723
Generation,40,cuckoo,L2,L2Dloadbandwidth[MBytes/s],586.899323762376
Generation,50,cuckoo,L2,L2Dloadbandwidth[MBytes/s],574.817496039604
Generation,60,cuckoo,L2,L2Dloadbandwidth[MBytes/s],560.441912871287
Generation,70,cuckoo,L2,L2Dloadbandwidth[MBytes/s],407.61267029703
Generation,80,cuckoo,L2,L2Dloadbandwidth[MBytes/s],390.579757425742
Generation,90,cuckoo,L2,L2Dloadbandwidth[MBytes/s],390.703841584158
Generation,10,cuckoo,L2,L2Dloaddatavolume[GBytes],0.136377227722772
Generation,20,cuckoo,L2,L2Dloaddatavolume[GBytes],0.128380198019802
Generation,30,cuckoo,L2,L2Dloaddatavolume[GBytes],0.125135643564356
Generation,40,cuckoo,L2,L2Dloaddatavolume[GBytes],0.121821782178218
Generation,50,cuckoo,L2,L2Dloaddatavolume[GBytes],0.118709900990099
Generation,60,cuckoo,L2,L2Dloaddatavolume[GBytes],0.11550198019802
Generation,70,cuckoo,L2,L2Dloaddatavolume[GBytes],0.114891089108911
Generation,80,cuckoo,L2,L2Dloaddatavolume[GBytes],0.111922772277228
Generation,90,cuckoo,L2,L2Dloaddatavolume[GBytes],0.107234653465347
Generation,10,cuckoo,L2,RDTSCRuntime[s],0.291367059405941
Generation,20,cuckoo,L2,RDTSCRuntime[s],0.210880475247525
Generation,30,cuckoo,L2,RDTSCRuntime[s],0.211154158415842
Generation,40,cuckoo,L2,RDTSCRuntime[s],0.207757227722772
Generation,50,cuckoo,L2,RDTSCRuntime[s],0.206583237623762
Generation,60,cuckoo,L2,RDTSCRuntime[s],0.206177504950495
Generation,70,cuckoo,L2,RDTSCRuntime[s],0.282132613861386
Generation,80,cuckoo,L2,RDTSCRuntime[s],0.287376792079208
Generation,90,cuckoo,L2,RDTSCRuntime[s],0.275124693069307
Generation,10,cuckoo,L2,Runtime(RDTSC)[s],0.291370297029703
Generation,20,cuckoo,L2,Runtime(RDTSC)[s],0.210880198019802
Generation,30,cuckoo,L2,Runtime(RDTSC)[s],0.211155445544554
Generation,40,cuckoo,L2,Runtime(RDTSC)[s],0.207751485148515
Generation,50,cuckoo,L2,Runtime(RDTSC)[s],0.206578217821782
Generation,60,cuckoo,L2,Runtime(RDTSC)[s],0.206179207920792
Generation,70,cuckoo,L2,Runtime(RDTSC)[s],0.282133663366337
Generation,80,cuckoo,L2,Runtime(RDTSC)[s],0.287375247524752
Generation,90,cuckoo,L2,Runtime(RDTSC)[s],0.275123762376238
Generation,10,cuckoo,L2,Runtimeunhalted[s],0.293308910891089
Generation,20,cuckoo,L2,Runtimeunhalted[s],0.236676237623762
Generation,30,cuckoo,L2,Runtimeunhalted[s],0.233192079207921
Generation,40,cuckoo,L2,Runtimeunhalted[s],0.229633663366337
Generation,50,cuckoo,L2,Runtimeunhalted[s],0.228179207920792
Generation,60,cuckoo,L2,Runtimeunhalted[s],0.22729801980198
Generation,70,cuckoo,L2,Runtimeunhalted[s],0.266621782178218
Generation,80,cuckoo,L2,Runtimeunhalted[s],0.27279702970297
Generation,90,cuckoo,L2,Runtimeunhalted[s],0.260674257425743
Generation,10,cuckoo,L2CACHE,Clock[MHz],2832.80373564357
Generation,20,cuckoo,L2CACHE,Clock[MHz],2924.26926237624
Generation,30,cuckoo,L2CACHE,Clock[MHz],2868.36378118812
Generation,40,cuckoo,L2CACHE,Clock[MHz],2865.85337920792
Generation,50,cuckoo,L2CACHE,Clock[MHz],2866.54756930693
Generation,60,cuckoo,L2CACHE,Clock[MHz],2864.4601990099
Generation,70,cuckoo,L2CACHE,Clock[MHz],2467.83889306931
Generation,80,cuckoo,L2CACHE,Clock[MHz],2471.95848415842
Generation,90,cuckoo,L2CACHE,Clock[MHz],2357.90087524752
Generation,10,cuckoo,L2CACHE,CPI,0.467206930693069
Generation,20,cuckoo,L2CACHE,CPI,0.415367326732673
Generation,30,cuckoo,L2CACHE,CPI,0.408675247524752
Generation,40,cuckoo,L2CACHE,CPI,0.405837623762376
Generation,50,cuckoo,L2CACHE,CPI,0.403777227722772
Generation,60,cuckoo,L2CACHE,CPI,0.402562376237624
Generation,70,cuckoo,L2CACHE,CPI,0.482716831683168
Generation,80,cuckoo,L2CACHE,CPI,0.498739603960396
Generation,90,cuckoo,L2CACHE,CPI,0.504637623762376
Generation,10,cuckoo,L2CACHE,CPU_CLK_UNHALTED_CORE,693466040.594059
Generation,20,cuckoo,L2CACHE,CPU_CLK_UNHALTED_CORE,614139181.188119
Generation,30,cuckoo,L2CACHE,CPU_CLK_UNHALTED_CORE,601484910.891089
Generation,40,cuckoo,L2CACHE,CPU_CLK_UNHALTED_CORE,597109483.168317
Generation,50,cuckoo,L2CACHE,CPU_CLK_UNHALTED_CORE,592379668.316832
Generation,60,cuckoo,L2CACHE,CPU_CLK_UNHALTED_CORE,589365185.148515
Generation,70,cuckoo,L2CACHE,CPU_CLK_UNHALTED_CORE,705606825.742574
Generation,80,cuckoo,L2CACHE,CPU_CLK_UNHALTED_CORE,725829709.90099
Generation,90,cuckoo,L2CACHE,CPU_CLK_UNHALTED_CORE,722805151.485149
Generation,10,cuckoo,L2CACHE,CPU_CLK_UNHALTED_REF,639185272.277228
Generation,20,cuckoo,L2CACHE,CPU_CLK_UNHALTED_REF,544397334.653465
Generation,30,cuckoo,L2CACHE,CPU_CLK_UNHALTED_REF,543551797.029703
Generation,40,cuckoo,L2CACHE,CPU_CLK_UNHALTED_REF,540022953.465347
Generation,50,cuckoo,L2CACHE,CPU_CLK_UNHALTED_REF,535639020.792079
Generation,60,cuckoo,L2CACHE,CPU_CLK_UNHALTED_REF,533297448.514852
Generation,70,cuckoo,L2CACHE,CPU_CLK_UNHALTED_REF,741081942.574257
Generation,80,cuckoo,L2CACHE,CPU_CLK_UNHALTED_REF,761425343.564356
Generation,90,cuckoo,L2CACHE,CPU_CLK_UNHALTED_REF,799808630.693069
Generation,10,cuckoo,L2CACHE,INSTR_RETIRED_ANY,1484229217.82178
Generation,20,cuckoo,L2CACHE,INSTR_RETIRED_ANY,1478454811.88119
Generation,30,cuckoo,L2CACHE,INSTR_RETIRED_ANY,1471726346.53465
Generation,40,cuckoo,L2CACHE,INSTR_RETIRED_ANY,1471194663.36634
Generation,50,cuckoo,L2CACHE,INSTR_RETIRED_ANY,1466969910.89109
Generation,60,cuckoo,L2CACHE,INSTR_RETIRED_ANY,1463960603.9604
Generation,70,cuckoo,L2CACHE,INSTR_RETIRED_ANY,1461672257.42574
Generation,80,cuckoo,L2CACHE,INSTR_RETIRED_ANY,1455186158.41584
Generation,90,cuckoo,L2CACHE,INSTR_RETIRED_ANY,1432219534.65347
Generation,10,cuckoo,L2CACHE,L2missrate,0.00245841584158416
Generation,20,cuckoo,L2CACHE,L2missrate,0.0023009900990099
Generation,30,cuckoo,L2CACHE,L2missrate,0.00220396039603961
Generation,40,cuckoo,L2CACHE,L2missrate,0.00214356435643564
Generation,50,cuckoo,L2CACHE,L2missrate,0.0021950495049505
Generation,60,cuckoo,L2CACHE,L2missrate,0.0021009900990099
Generation,70,cuckoo,L2CACHE,L2missrate,0.00221881188118812
Generation,80,cuckoo,L2CACHE,L2missrate,0.00211782178217822
Generation,90,cuckoo,L2CACHE,L2missrate,0.00204554455445545
Generation,10,cuckoo,L2CACHE,L2missratio,0.385785148514851
Generation,20,cuckoo,L2CACHE,L2missratio,0.425123762376238
Generation,30,cuckoo,L2CACHE,L2missratio,0.43690396039604
Generation,40,cuckoo,L2CACHE,L2missratio,0.439876237623762
Generation,50,cuckoo,L2CACHE,L2missratio,0.44679801980198
Generation,60,cuckoo,L2CACHE,L2missratio,0.447509900990099
Generation,70,cuckoo,L2CACHE,L2missratio,0.328074257425743
Generation,80,cuckoo,L2CACHE,L2missratio,0.317287128712871
Generation,90,cuckoo,L2CACHE,L2missratio,0.310143564356436
Generation,10,cuckoo,L2CACHE,L2requestrate,0.00662871287128713
Generation,20,cuckoo,L2CACHE,L2requestrate,0.00540396039603961
Generation,30,cuckoo,L2CACHE,L2requestrate,0.0051039603960396
Generation,40,cuckoo,L2CACHE,L2requestrate,0.0048970297029703
Generation,50,cuckoo,L2CACHE,L2requestrate,0.00487128712871288
Generation,60,cuckoo,L2CACHE,L2requestrate,0.00471089108910891
Generation,70,cuckoo,L2CACHE,L2requestrate,0.00676633663366337
Generation,80,cuckoo,L2CACHE,L2requestrate,0.0067039603960396
Generation,90,cuckoo,L2CACHE,L2requestrate,0.00672277227722773
Generation,10,cuckoo,L2CACHE,L2_RQSTS_MISS,3665110.25742574
Generation,20,cuckoo,L2CACHE,L2_RQSTS_MISS,3398295.31683168
Generation,30,cuckoo,L2CACHE,L2_RQSTS_MISS,3275746.18811881
Generation,40,cuckoo,L2CACHE,L2_RQSTS_MISS,3163767.61386139
Generation,50,cuckoo,L2CACHE,L2_RQSTS_MISS,3191726.52475248
Generation,60,cuckoo,L2CACHE,L2_RQSTS_MISS,3090837.10891089
Generation,70,cuckoo,L2CACHE,L2_RQSTS_MISS,3241934
Generation,80,cuckoo,L2CACHE,L2_RQSTS_MISS,3088197.34653465
Generation,90,cuckoo,L2CACHE,L2_RQSTS_MISS,2938182.63366337
Generation,10,cuckoo,L2CACHE,L2_TRANS_ALL_REQUESTS,9839372.78217822
Generation,20,cuckoo,L2CACHE,L2_TRANS_ALL_REQUESTS,7994114.1980198
Generation,30,cuckoo,L2CACHE,L2_TRANS_ALL_REQUESTS,7519401.97029703
Generation,40,cuckoo,L2CACHE,L2_TRANS_ALL_REQUESTS,7192684.76237624
Generation,50,cuckoo,L2CACHE,L2_TRANS_ALL_REQUESTS,7143994.65346535
Generation,60,cuckoo,L2CACHE,L2_TRANS_ALL_REQUESTS,6907019.72277228
Generation,70,cuckoo,L2CACHE,L2_TRANS_ALL_REQUESTS,9891506.1980198
Generation,80,cuckoo,L2CACHE,L2_TRANS_ALL_REQUESTS,9761922.24752475
Generation,90,cuckoo,L2CACHE,L2_TRANS_ALL_REQUESTS,9621707.33663366
Generation,10,cuckoo,L2CACHE,RDTSCRuntime[s],0.24816699009901
Generation,20,cuckoo,L2CACHE,RDTSCRuntime[s],0.211446881188119
Generation,30,cuckoo,L2CACHE,RDTSCRuntime[s],0.210585613861386
Generation,40,cuckoo,L2CACHE,RDTSCRuntime[s],0.209090504950495
Generation,50,cuckoo,L2CACHE,RDTSCRuntime[s],0.207404
Generation,60,cuckoo,L2CACHE,RDTSCRuntime[s],0.206550841584158
Generation,70,cuckoo,L2CACHE,RDTSCRuntime[s],0.28782803960396
Generation,80,cuckoo,L2CACHE,RDTSCRuntime[s],0.295445079207921
Generation,90,cuckoo,L2CACHE,RDTSCRuntime[s],0.309856405940594
Generation,10,cuckoo,L2CACHE,Runtime(RDTSC)[s],0.248161386138614
Generation,20,cuckoo,L2CACHE,Runtime(RDTSC)[s],0.211450495049505
Generation,30,cuckoo,L2CACHE,Runtime(RDTSC)[s],0.210587128712871
Generation,40,cuckoo,L2CACHE,Runtime(RDTSC)[s],0.209089108910891
Generation,50,cuckoo,L2CACHE,Runtime(RDTSC)[s],0.20740297029703
Generation,60,cuckoo,L2CACHE,Runtime(RDTSC)[s],0.206550495049505
Generation,70,cuckoo,L2CACHE,Runtime(RDTSC)[s],0.287830693069307
Generation,80,cuckoo,L2CACHE,Runtime(RDTSC)[s],0.295445544554455
Generation,90,cuckoo,L2CACHE,Runtime(RDTSC)[s],0.309857425742574
Generation,10,cuckoo,L2CACHE,Runtimeunhalted[s],0.267560396039604
Generation,20,cuckoo,L2CACHE,Runtimeunhalted[s],0.236940594059406
Generation,30,cuckoo,L2CACHE,Runtimeunhalted[s],0.232066336633663
Generation,40,cuckoo,L2CACHE,Runtimeunhalted[s],0.230371287128713
Generation,50,cuckoo,L2CACHE,Runtimeunhalted[s],0.228555445544554
Generation,60,cuckoo,L2CACHE,Runtimeunhalted[s],0.227380198019802
Generation,70,cuckoo,L2CACHE,Runtimeunhalted[s],0.272240594059406
Generation,80,cuckoo,L2CACHE,Runtimeunhalted[s],0.280034653465347
Generation,90,cuckoo,L2CACHE,Runtimeunhalted[s],0.278868316831683
Generation,10,cuckoo,L3,Clock[MHz],2554.70647722772
Generation,20,cuckoo,L3,Clock[MHz],2867.90718712871
Generation,30,cuckoo,L3,Clock[MHz],2867.9228039604
Generation,40,cuckoo,L3,Clock[MHz],2869.2607
Generation,50,cuckoo,L3,Clock[MHz],2865.12342970297
Generation,60,cuckoo,L3,Clock[MHz],2863.95644455446
Generation,70,cuckoo,L3,Clock[MHz],2201.41223069307
Generation,80,cuckoo,L3,Clock[MHz],2452.48636435644
Generation,90,cuckoo,L3,Clock[MHz],2468.03213564356
Generation,10,cuckoo,L3,CPI,0.50839900990099
Generation,20,cuckoo,L3,CPI,0.408591089108911
Generation,30,cuckoo,L3,CPI,0.406716831683168
Generation,40,cuckoo,L3,CPI,0.405283168316832
Generation,50,cuckoo,L3,CPI,0.403407920792079
Generation,60,cuckoo,L3,CPI,0.401763366336634
Generation,70,cuckoo,L3,CPI,0.55509801980198
Generation,80,cuckoo,L3,CPI,0.489733663366337
Generation,90,cuckoo,L3,CPI,0.464207920792079
Generation,10,cuckoo,L3,CPU_CLK_UNHALTED_CORE,755915686.138614
Generation,20,cuckoo,L3,CPU_CLK_UNHALTED_CORE,603995417.821782
Generation,30,cuckoo,L3,CPU_CLK_UNHALTED_CORE,599046513.861386
Generation,40,cuckoo,L3,CPU_CLK_UNHALTED_CORE,595675654.455446
Generation,50,cuckoo,L3,CPU_CLK_UNHALTED_CORE,591398090.09901
Generation,60,cuckoo,L3,CPU_CLK_UNHALTED_CORE,588877319.80198
Generation,70,cuckoo,L3,CPU_CLK_UNHALTED_CORE,811784803.960396
Generation,80,cuckoo,L3,CPU_CLK_UNHALTED_CORE,712406418.811881
Generation,90,cuckoo,L3,CPU_CLK_UNHALTED_CORE,664647129.70297
Generation,10,cuckoo,L3,CPU_CLK_UNHALTED_REF,774063334.653465
Generation,20,cuckoo,L3,CPU_CLK_UNHALTED_REF,545867305.940594
Generation,30,cuckoo,L3,CPU_CLK_UNHALTED_REF,541427300
Generation,40,cuckoo,L3,CPU_CLK_UNHALTED_REF,538145034.653465
Generation,50,cuckoo,L3,CPU_CLK_UNHALTED_REF,535023008.910891
Generation,60,cuckoo,L3,CPU_CLK_UNHALTED_REF,532984399.009901
Generation,70,cuckoo,L3,CPU_CLK_UNHALTED_REF,968222839.60396
Generation,80,cuckoo,L3,CPU_CLK_UNHALTED_REF,754147731.683168
Generation,90,cuckoo,L3,CPU_CLK_UNHALTED_REF,698053127.722772
Generation,10,cuckoo,L3,INSTR_RETIRED_ANY,1486726475.24752
Generation,20,cuckoo,L3,INSTR_RETIRED_ANY,1478169435.64356
Generation,30,cuckoo,L3,INSTR_RETIRED_ANY,1472796128.71287
Generation,40,cuckoo,L3,INSTR_RETIRED_ANY,1469649712.87129
Generation,50,cuckoo,L3,INSTR_RETIRED_ANY,1465900574.25743
Generation,60,cuckoo,L3,INSTR_RETIRED_ANY,1465623960.39604
Generation,70,cuckoo,L3,INSTR_RETIRED_ANY,1462178940.59406
Generation,80,cuckoo,L3,INSTR_RETIRED_ANY,1454775811.88119
Generation,90,cuckoo,L3,INSTR_RETIRED_ANY,1431681287.12871
Generation,10,cuckoo,L3,L2_LINES_IN_ALL,3744497.18811881
Generation,20,cuckoo,L3,L2_LINES_IN_ALL,3350717.27722772
Generation,30,cuckoo,L3,L2_LINES_IN_ALL,3249432.54455446
Generation,40,cuckoo,L3,L2_LINES_IN_ALL,3267897.11881188
