bloomChained,90.0,DATA,Initialization,DTLB_STORE_MISSES_WALK_ACTIVE,4009871.0
bloomChained,10.0,L2CACHE,Initialization,Runtimeunhalted[s],0.0987
bloomChained,10.0,L3CACHE,Initialization,RDTSCRuntime[s],0.128345
bloomChained,10.0,BRANCH,Initialization,BR_INST_RETIRED_ALL_BRANCHES,1.553258E8
bloomChained,30.0,DATA,Initialization,L1DTLBstoremissduration[Cyc],26.1487
bloomChained,30.0,L3CACHE,Initialization,Runtime(RDTSC)[s],0.1417
bloomChained,30.0,UOPS_EXEC,Initialization,CPI,0.27725
bloomChained,40.0,ENERGY,Initialization,Runtimeunhalted[s],0.0989
bloomChained,40.0,L2CACHE,Initialization,Clock[MHz],2899.2674
bloomChained,40.0,ICACHE,Initialization,L1Istallrate,2.026806E-5
bloomChained,60.0,TLB_DATA,Initialization,L1DTLBstoremisses,154340.0
bloomChained,70.0,TLB_DATA,Initialization,RDTSCRuntime[s],0.12468
bloomChained,80.0,TLB_DATA,Initialization,L1DTLBstoremissrate,2.0E-4
bloomChained,30.0,UOPS_ISSUE,Initialization,Clock[MHz],2389.64825
bloomChained,30.0,L3,Initialization,L3evictbandwidth[MBytes/s],206.0924
bloomChained,30.0,FALSE_SHARE,Initialization,MEM_INST_RETIRED_ALL,3.150417E8
bloomChained,40.0,UOPS_ISSUE,Initialization,Unusedcyclesratio[%],7.89445
bloomChained,50.0,L2,Initialization,L2bandwidth[MBytes/s],486.15165
bloomChained,60.0,CLOCK,Initialization,Runtimeunhalted[s],0.0997
bloomChained,80.0,UOPS_RETIRE,Initialization,callcount,1.0
bloomChained,80.0,CYCLE_ACTIVITY,Initialization,RDTSCRuntime[s],0.123626
bloomChained,10.0,DATA,Initialization,L1DTLBstoremisses,149366.0
bloomChained,20.0,ICACHE,Initialization,L1Istalls,180447.0
bloomChained,20.0,L2,Initialization,CPI,0.2771
bloomChained,40.0,L2CACHE,Initialization,CPU_CLK_UNHALTED_REF,2.293008E8
bloomChained,40.0,DATA,Initialization,L1DTLBloadmisses,22739.0
bloomChained,40.0,FALSE_SHARE,Initialization,MEM_INST_RETIRED_ALL,3.150413E8
bloomChained,50.0,ICACHE,Initialization,CPI,0.2768
bloomChained,50.0,L2,Initialization,Runtimeunhalted[s],0.09885
bloomChained,60.0,DATA,Initialization,L1DTLBstoremissduration[Cyc],26.5697
bloomChained,70.0,RECOVERY,Initialization,Clock[MHz],2931.568
bloomChained,80.0,CLOCK,Initialization,UncoreClock[MHz],13.8515
bloomChained,80.0,BRANCH,Initialization,BR_INST_RETIRED_ALL_BRANCHES,1.554181E8
bloomChained,90.0,L2CACHE,Initialization,callcount,1.0
bloomChained,90.0,UOPS_ISSUE,Initialization,Unusedcyclesratio[%],7.90545
bloomChained,90.0,UOPS_RETIRE,Initialization,CPU_CLK_UNHALTED_CORE,2.56173E8
bloomChained,20.0,UOPS_ISSUE,Initialization,Avgstallduration[cycles],7.0507
bloomChained,30.0,L3,Initialization,L3loadbandwidth[MBytes/s],304.4309
bloomChained,40.0,CYCLE_ACTIVITY,Initialization,CYCLE_ACTIVITY_STALLS_L2_PENDING,237570.0
bloomChained,40.0,ENERGY,Initialization,PWR_PP0_ENERGY,0.7748
bloomChained,60.0,BRANCH,Initialization,Clock[MHz],2624.9496
bloomChained,60.0,L2,Initialization,Runtimeunhalted[s],0.0989
bloomChained,70.0,UOPS_RETIRE,Initialization,callcount,1.0
bloomChained,80.0,L3,Initialization,CPU_CLK_UNHALTED_REF,2.476367E8
bloomChained,80.0,UOPS,Initialization,callcount,1.0
bloomChained,90.0,UOPS,Initialization,Runtimeunhalted[s],0.09876666666666667
bloomChained,90.0,UOPS_RETIRE,Initialization,INSTR_RETIRED_ANY,9.28062E8
bloomChained,10.0,ICACHE,Initialization,CPI,0.2769
bloomChained,20.0,CLOCK,Initialization,CPU_CLK_UNHALTED_CORE,2.566369E8
bloomChained,20.0,BRANCH,Initialization,Branchrate,0.1674
bloomChained,50.0,UOPS_ISSUE,Initialization,Unusedcyclesratio[%],8.3582
bloomChained,50.0,UOPS_ISSUE,Initialization,UOPS_ISSUED_USED_CYCLES,2.361475E8
bloomChained,50.0,CYCLE_ACTIVITY,Initialization,CycleswithoutexecutionduetoL1D[%],0.0757
bloomChained,50.0,UOPS_EXEC,Initialization,Usedcyclesratio[%],92.77705
bloomChained,50.0,UOPS_RETIRE,Initialization,CPU_CLOCK_UNHALTED_TOTAL_CYCLES,2.581244E8
bloomChained,90.0,FALSE_SHARE,Initialization,CPI,0.276
bloomChained,90.0,DATA,Initialization,Runtimeunhalted[s],0.09925
bloomChained,10.0,UOPS_EXEC,Initialization,UOPS_EXECUTED_USED_CYCLES,2.436378E8
bloomChained,50.0,L2CACHE,Initialization,Runtimeunhalted[s],0.1008
bloomChained,50.0,TLB_DATA,Initialization,DTLB_LOAD_MISSES_WALK_ACTIVE,391617.0
bloomChained,50.0,CLOCK,Initialization,RDTSCRuntime[s],0.144232
bloomChained,60.0,ICACHE,Initialization,CPU_CLK_UNHALTED_REF,2.358675E8
bloomChained,60.0,L2,Initialization,L2Devictdatavolume[GBytes],0.03295
bloomChained,70.0,TLB_DATA,Initialization,Runtime(RDTSC)[s],0.1247
bloomChained,70.0,DATA,Initialization,MEM_INST_RETIRED_ALL_STORES,1.469587E8
bloomChained,80.0,L3,Initialization,CPU_CLK_UNHALTED_CORE,2.563986E8
bloomChained,80.0,ENERGY,Initialization,INSTR_RETIRED_ANY,9.280632E8
bloomChained,80.0,UOPS_EXEC,Initialization,CPU_CLOCK_UNHALTED_TOTAL_CYCLES,2.5816795E8
bloomChained,80.0,L3,Initialization,L3loaddatavolume[GBytes],0.03816666666666666
bloomChained,80.0,DATA,Initialization,Loadtostoreratio,1.2298
bloomChained,40.0,UOPS_RETIRE,Initialization,Avgstallduration[cycles],9.6728
bloomChained,50.0,UOPS_ISSUE,Initialization,CPI,0.2773
bloomChained,50.0,L3CACHE,Initialization,Clock[MHz],2233.9839
bloomChained,60.0,FALSE_SHARE,Initialization,callcount,1.0
bloomChained,60.0,ICACHE,Initialization,L1Istalls,42399.0
bloomChained,60.0,L2,Initialization,Runtime(RDTSC)[s],0.1286
bloomChained,80.0,TLB_DATA,Initialization,L1DTLBloadmissduration[Cyc],17.5998
bloomChained,10.0,DATA,Initialization,DTLB_LOAD_MISSES_WALK_ACTIVE,300802.0
bloomChained,10.0,UOPS_ISSUE,Initialization,UOPS_ISSUED_USED_CYCLES,2.36571E8
bloomChained,30.0,BRANCH,Initialization,Runtimeunhalted[s],0.0996
bloomChained,50.0,UOPS_ISSUE,Initialization,INSTR_RETIRED_ANY,9.2908255E8
bloomChained,50.0,ICACHE,Initialization,L1Irequestrate,0.1477
